,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,dim65,dim66,dim67,dim68,dim69,dim70,dim71,dim72,dim73,dim74,dim75,dim76,dim77,dim78,dim79,dim80,dim81,dim82,dim83,dim84,dim85,dim86,dim87,dim88,dim89,dim90,dim91,dim92,dim93,dim94,dim95,dim96,dim97,dim98,dim99,classe
916,-0.038169686,-0.93256396,-0.5644944,0.54470545,-0.60592014,-0.45633915,0.7192826,-0.18156661,-1.0696104,1.6492997,-0.90780145,-1.8084484,0.025338078,3.063675,-0.9453327,-0.39719367,-1.3353739,-0.8102235,-2.269803,-0.6129046,-0.3469005,0.5041219,-2.0281415,0.7085147,0.5167923,0.2850994,-0.5347374,0.29663473,-1.6588823,-2.0118783,1.3070588,-0.18456958,-1.8461385,0.79202926,0.36204997,0.9184079,-0.1886822,-0.22220694,0.5573034,-0.51056546,1.6295619,-0.8315957,-0.827896,0.25973517,-0.7430963,1.4935491,0.6732047,-0.54962444,-0.8747195,-0.26659888,1.4275339,-0.5808052,-1.4128658,-1.6065394,-1.1709799,0.5076286,-0.8931637,-1.1326606,-1.6496654,0.7212671,0.13067259,-1.1980273,-0.8465913,0.9282259,-1.1501207,2.123504,-0.51077557,-0.5538395,0.05232375,0.14983283,1.2990232,-0.3730055,0.41584575,-0.49892434,2.2641203,-0.2738546,1.2807821,1.198857,1.693016,0.56173784,1.3860873,2.205772,-0.8912408,-1.2712367,-4.2170424,-0.14371632,0.3184576,1.1496502,1.5239949,-0.4682526,1.0050638,2.839999,-0.7213165,-0.23261827,-0.039671786,0.9843119,-1.7242279,-0.7893054,-0.55465806,-0.7330762,0
917,0.045990195,-2.635522,-0.6176043,-0.3713953,0.54047835,-0.2655533,-1.0590969,0.7567261,0.86213267,0.46109343,-0.34832737,-1.3840125,0.38485196,-1.6171743,-0.0253832,2.0549204,0.9710634,0.94923973,-0.3413534,-0.47048038,-0.17687252,1.8863052,1.0346202,-0.2512167,2.149744,-0.60941684,-1.3256503,-0.5221893,-3.1112945,1.1784322,2.257213,1.2610877,-0.84162784,-1.2617561,-0.78274953,-1.8862092,-0.12916079,-1.3879724,-0.23949501,-1.1177773,-0.83644927,1.1859602,-1.7812997,0.32601976,-0.32765856,-1.3664018,-0.97003543,-0.7834001,-1.8606163,-1.0060883,-0.16228351,-1.6483289,2.4147193,-3.3937194,1.9524401,-1.4799365,-0.14062026,1.03158,-0.1100146,0.26196888,1.2271062,0.7446109,-1.634796,0.6956362,-1.7317472,1.2886139,0.4917081,-0.6508128,-2.593968,0.3840214,-2.9704127,-1.3224479,0.91888326,0.1362293,0.40836674,-0.1376245,-0.11565268,-0.4428736,-0.27698973,-1.9024867,1.0102949,0.59214556,-0.4692788,-0.5903287,-1.8066411,1.1377373,0.5792232,1.6070012,-0.93172735,-0.67737085,1.353775,1.1702845,-0.07326466,-1.8139199,-1.0236081,0.4433994,-0.102525555,-1.0290133,0.73168164,0.91794395,0
918,-1.2101891,0.20437466,0.80132055,0.019918352,-0.51195824,0.9538475,1.2991031,1.4474235,-1.8438243,-0.7299115,0.6639326,-0.6094038,1.2097068,-0.5672157,-0.5018582,1.6571231,1.4445299,-0.27434307,-1.122275,-3.1907032,1.7568891,0.046176143,-0.3739828,0.1949795,0.6651254,1.0714794,1.6899859,-1.024949,-2.3069947,-0.26929346,1.0713503,-0.17624965,-0.44643587,1.3523953,-0.68321073,-0.10519421,-0.28683817,-2.2984426,0.70249516,-1.5333229,-0.015297139,0.17504126,-0.17517838,0.79739326,0.9264221,0.9773192,-0.1986311,0.28616184,-0.40022922,-0.09310637,-0.08026984,-0.09922296,0.8284711,-0.09919827,-0.17285252,1.8736662,-1.4261731,2.112797,0.071307234,-2.2605395,-0.50231,2.2728114,-1.2348316,-1.382589,0.3712928,-1.3552848,0.33690006,0.39430335,-0.87143165,1.0746808,-1.7397705,-1.849191,0.48230493,-1.0653301,2.2896109,-0.9229758,-2.4040508,-0.19258906,-0.5659224,-1.3891349,-0.022842417,-0.34487647,-0.0019864966,0.50987566,-2.4158187,0.8341696,-1.868684,0.17049837,-1.2531611,-0.88484347,1.1880617,-0.26364133,-1.3294454,-2.3470519,0.6452357,-0.54910827,-1.7814523,0.3895833,1.3914583,1.1522356,1
919,0.16401495,-0.30624038,-0.5307113,-0.6336809,0.6668188,-1.412513,-0.3754957,2.2591894,-0.5584936,-0.2701906,0.281596,0.26971844,0.7605276,0.11842672,-1.0082855,-1.0204579,-1.0454901,0.6199373,-0.84756327,-2.037055,-0.032833584,-0.30418962,0.4437222,1.0907745,-0.18902528,1.0832578,0.008874927,0.031103658,0.26482573,1.0189157,1.1861107,-0.31186596,0.06906107,-0.6368178,0.036906008,-0.3358019,-0.13036194,0.15529692,0.8743247,-0.056153245,-0.22633861,-0.7268227,-1.6040114,0.2590355,1.3705554,0.8583186,0.28089595,-1.3299067,0.5043795,-0.59784216,-0.26725662,0.5723465,-0.38137734,0.055976156,0.099392064,0.4377281,0.0974971,0.13279323,-1.0652667,0.6645635,-1.0801923,0.32532743,-0.15860707,0.32466784,-0.9392947,0.56671304,0.25657874,0.4537104,-0.42140514,0.0015050898,0.12612379,-0.34959194,0.99008924,-0.064345084,0.81470907,-0.63716143,0.06653806,0.24853253,-0.41786513,0.19873272,-0.030866086,-1.0853167,0.077369906,1.3695112,-1.080466,-0.4427161,0.7815553,-0.39584157,-0.3565489,0.40360245,0.31525165,0.48103923,1.4987848,-0.91757464,1.5570601,0.94192,0.09043494,0.54565084,0.62637395,-0.34891686,1
920,-0.46105075,-1.6507403,-3.1801684,0.49979624,-0.3134703,-0.31407344,-0.4722602,2.3360808,-1.4547029,-2.3898644,0.35592243,-2.1250145,2.3336563,-0.19180587,1.2502538,-0.33283907,0.77039367,-0.92842513,-0.6951218,0.27429,-0.8891863,0.2954133,0.56291324,0.67146075,0.9792146,1.5828924,-1.1436327,0.8746562,-1.276265,-1.5945973,0.44986477,1.7654728,-0.63902116,2.8864899,0.5415282,-0.7680558,0.7524945,-0.9797149,0.99956,-0.42175308,-2.1998847,-0.24529153,-1.4882342,1.0510355,-1.2060903,1.4199213,0.34331992,-0.52605623,0.083485514,0.4898229,1.3076015,0.020918552,0.3075812,-2.4807384,-0.83329046,-0.16199614,-0.48454067,-0.29745534,-2.1492448,-0.32830223,-0.8030717,0.07422507,-1.423725,1.9629179,1.3772557,-0.44562307,1.3113794,1.5586169,-0.07831548,2.0890374,-2.9574409,-1.7464533,1.5592312,1.229219,2.3510978,-1.3022035,3.1612089,-1.349839,1.0074189,0.25770146,-1.024605,-1.6074879,-0.008123636,-0.13827066,-0.7629999,0.068509385,0.44513014,-0.12030131,0.8685272,-2.1684427,-1.5600007,2.4185164,-2.4402053,-1.7901769,0.82378983,1.1038854,2.1050465,-1.0904695,0.8002142,-0.3793367,0
921,0.74224573,-0.15102857,-0.4267505,-0.5593881,0.5221596,2.2386563,-3.6042435,0.25675485,0.35514635,1.3891981,-2.4050417,-0.20564155,-2.6549475,-1.7370967,-1.1511574,0.15811588,-2.488455,-0.72861725,0.8990839,-1.5851802,-1.3783469,1.9854056,1.6072986,-0.5021621,4.0781717,-1.870958,3.3184168,-1.216881,-3.1077018,2.2111285,1.6067367,-2.4783878,-3.674883,-0.3093256,0.78878796,-2.80195,1.5342555,0.9135479,1.0437611,-1.3478258,2.8398023,-3.0584555,-1.3770659,1.585204,0.56770676,0.56768626,0.17873515,1.3171269,-1.202992,1.0620034,-2.7716491,-3.7599752,-2.754295,-2.5327668,0.26489618,0.23226145,-1.5120813,2.8075676,-2.791976,-0.827613,-0.8793023,1.3258115,-0.31443867,-1.1158209,-0.1550305,3.1530485,2.2604473,0.84918106,-1.5054637,-0.38698915,-1.5069505,-1.8235855,1.6383098,-1.4102396,0.48449773,1.124879,0.42159772,-2.4373386,0.9884254,0.8500938,-3.5434315,1.1728752,-1.3383987,2.4210644,-0.23741286,0.8860215,1.7254788,3.392887,0.37686002,-1.5358819,0.32086357,-0.096314974,0.29907894,-0.10122644,-0.5918849,-0.9588096,-3.1711493,-3.20179,-1.8935089,0.7914945,0
922,2.0626698,2.8921661,0.90441173,0.77178013,-0.4631628,-0.4591459,-0.3225932,-0.82182205,-2.2366986,-0.9464033,-2.144463,0.092590585,1.7825702,1.723991,-0.53097093,-0.9339293,-1.8079093,2.1996927,-2.0770216,0.45691752,-0.45040286,0.53871924,1.5232375,0.89466614,1.8337964,-1.6790518,1.1174815,1.6508579,-0.8729682,1.6466421,1.4843098,-0.016664797,-1.1988233,0.16418153,-0.55350596,1.076076,-0.11998002,-1.2699827,-1.5947566,0.6826518,0.24895442,-0.8092515,0.3272276,0.4636812,0.77798915,0.31716353,0.42700806,-2.783892,0.053281967,0.6598968,-1.6236175,0.048957966,0.91638666,-2.7216187,0.5242993,1.1963043,-0.52218235,0.086028926,-0.84889,-0.53992593,1.9579798,0.55602974,-1.1064626,-0.8077962,-1.1280107,0.26929426,1.3141085,1.0944653,1.7211097,-0.5434085,-1.4812368,-0.7529162,1.5581008,0.8111674,0.4461408,1.0044855,0.6448788,0.48366794,-1.9456921,0.2093041,1.9767859,2.0697427,-0.06984631,0.12022018,0.11863614,0.08389142,-1.2720717,1.9349582,1.5633692,-1.5057299,-1.6853219,1.2456309,1.0182167,0.86772907,3.1344762,1.8198311,0.90433955,0.2386898,0.40718594,0.3173894,0
923,-0.38341203,0.40673703,1.620006,1.5090642,1.0838784,-1.2023998,-0.94854337,1.1476012,-0.56095123,-0.4492777,0.34712425,-0.3446776,-0.503256,-0.97288764,0.90382266,-0.06900302,-0.23697186,-0.034157638,-0.47354633,0.5957532,0.16825089,-1.4418749,-0.07746411,0.48024306,0.5971529,1.3448223,-1.0524192,-0.4734319,-0.41486958,0.22465162,0.4190565,0.22231044,-1.4530417,1.3780761,-1.1778843,-0.032843046,-1.2491537,0.70063347,-0.9028371,-0.6339601,-1.1782557,-0.9450223,-0.8618611,-0.32899064,0.7793207,0.44352436,-0.12436043,-0.23840737,-0.2537859,0.3689275,-1.0601759,-0.65584713,-0.5282884,0.6638482,-0.06582314,1.2436068,0.19124587,-0.006360521,-0.3974369,0.19795854,-0.64787245,-0.4815702,-1.4858301,0.7890355,0.2694726,2.8421082,-1.3636943,-0.5575609,-0.96767426,-0.015217986,0.091842934,-1.2430751,0.67507696,0.299915,-0.48348922,1.4719726,0.40392488,0.31605378,-0.5873177,1.5269408,-1.4235747,0.6816072,-0.4642142,0.8528924,-0.88254505,0.13480079,-0.30625045,0.16767758,-0.34339517,-0.8021483,0.40498027,-0.10593203,0.9416884,0.08838591,0.35545304,-0.09493316,0.011459992,0.78630704,-0.6262984,-0.25781494,0
924,-1.4356035,3.2930198,-0.12663616,1.0278835,-0.6415533,-0.16349445,1.6036603,0.8021722,-2.4032066,1.3791226,1.0738443,0.40962514,-0.71028113,-0.045708828,-1.5341853,0.80795383,0.044269275,1.259083,1.3241236,-0.11458581,3.2488286,-0.53543055,-1.0872036,2.2345362,1.8163382,-1.1564763,1.6451932,0.20228207,-1.6980873,-0.5076068,2.6111815,-1.1047534,-1.115625,-2.420131,-0.17538309,0.17740104,0.39493632,-0.25903353,0.4241079,0.86346656,0.5013794,-1.0052727,-2.930154,-0.15048434,1.2699468,-0.45073086,-0.54635435,-0.96956587,1.5821043,-1.2732577,-0.21742015,-2.6315854,0.7908909,-3.1722293,-1.0728794,1.8716359,-0.80911994,0.2053462,0.0533723,-1.4177679,-1.228727,0.504553,-0.39249066,-0.47911206,-2.1401727,3.17905,-1.5474896,-2.4578836,-1.2599882,2.3106148,-2.474834,-1.297008,-0.5325896,1.2585112,2.5474904,2.0335116,-2.1666062,-0.11053622,-0.9128058,-0.7439556,-1.0493126,0.46508107,0.7240821,-1.5785652,-1.3198324,-1.7373395,-0.4274174,0.079632625,0.7762743,-2.4718182,0.056279074,-2.0642154,-0.021543743,0.63989043,0.2142039,0.38397086,-0.71790946,0.94069976,-0.3195789,0.56318307,0
925,-0.9076978,0.43138072,-0.5699391,-0.53878134,-0.9089738,0.1768484,-0.25643116,1.7123151,-0.7668932,0.41427267,0.32240248,-0.29022864,-0.66670364,-1.303299,-1.6145082,-0.22651275,1.9347758,0.8301933,-0.9719114,0.018140027,-1.501792,-1.9911355,0.23210557,0.48632267,1.0168982,1.921655,-0.6211288,0.23519202,-1.7181622,0.4441974,1.0269883,-0.276904,-0.670114,-0.437363,-0.63966894,-0.51784223,1.45952,-0.9351487,-0.7611434,-1.0646362,0.04487834,0.19492802,1.2871715,-0.93560874,-1.0047548,2.457235,-1.1801066,-1.6333513,-0.9735437,0.6619707,0.1376817,-1.3352578,0.2941839,-0.3492881,-0.37498847,-1.1332396,0.18818353,0.23621878,-2.7679935,1.1489881,-0.19163632,0.55376935,0.8207041,-0.06127111,0.5669753,0.66971904,1.2424239,0.6688311,-0.55437255,1.4375138,0.3994144,0.14105318,1.6891387,1.0104873,1.4276115,0.50847274,0.6022176,-1.86511,0.49501228,0.60740036,-0.99557394,-0.74422646,-0.027122742,-0.67461056,-2.6239457,-0.17243801,-1.0362977,-0.42799547,-0.700119,-3.0106468,-0.57548165,1.5463021,0.42623204,0.8315646,-0.7196877,0.5321866,-0.44760543,-0.56287795,1.1958923,0.56569254,1
926,0.3299929,1.9763376,0.13158886,0.9857809,-0.62883705,-1.2810025,1.7831936,2.8359742,-0.72232467,-0.87241745,2.8105254,-0.7645131,1.9078263,-0.33773226,-0.35292286,0.94409376,1.3569238,-0.10723729,0.1249526,-2.3587728,1.8169149,2.0951884,0.37718183,0.6086427,1.535172,-0.52315146,-0.69791985,-0.14875337,-1.5618371,-0.92433816,2.3343115,0.8256351,0.93177205,-1.4236155,0.021101672,0.6039965,-0.9896591,0.31300825,-1.1289983,0.54630935,0.6154455,-1.0598868,0.46704882,2.0385697,2.0239408,-0.1601152,0.41820204,-1.9204805,-2.301866,-1.8709885,-0.42220405,0.80541706,-0.1551121,-0.27837193,1.0922205,1.8238968,-0.0592646,0.17097273,-1.281823,-0.25797537,1.0005889,1.314519,-0.45316437,-1.2390641,0.07308197,0.3583149,-1.8944615,0.2943827,-0.4748557,-0.8137685,-0.30170876,-0.68543464,-0.116598874,-1.9406066,0.9375778,0.6748442,1.1064099,2.5252635,-1.0801442,0.8139435,0.35024905,2.0782962,-1.3206882,-0.5793414,-0.5864844,-0.9918552,0.12742428,-0.32812586,-0.87338483,0.04230252,-0.2575942,0.2435612,-1.5557051,0.686772,0.6478043,0.36484474,-1.0747079,-0.9380383,0.9512288,-3.4985824,1
927,-1.7209717,0.9785668,0.33278272,0.6380876,0.5467576,-2.2464473,0.9935209,1.697903,-0.88237125,0.021687021,0.19288276,-0.30962607,0.22626707,-0.15697391,-0.86138135,-0.9958836,2.5353255,0.28209385,-0.35890207,-0.28446785,-0.005853996,-0.1950602,-0.28385824,0.6240886,0.7643564,0.5309993,-0.05022764,0.53863674,-0.073414475,1.305431,1.5690635,0.8877865,-0.02468314,-2.2699862,-0.13111334,0.8695433,-1.076361,0.9829754,-0.72361004,0.021795083,-0.17078948,-0.38307825,-2.0335937,0.22589175,1.4965919,-0.19313687,-1.242915,-1.9799347,0.25675046,-1.589548,-0.10845908,-1.6985714,-1.0584072,-0.6053309,1.2269963,1.7519101,0.2858963,1.1873835,-0.2791975,-0.47107324,-1.1390146,-0.13815287,1.0158917,-1.198756,0.48805147,0.772113,1.2815585,1.2776865,-2.0216274,0.50034845,-0.07960645,0.2659308,-0.3422224,-0.24133046,0.36770928,0.72353864,-0.90631473,0.5517001,0.66691196,0.3397064,-0.6250367,-0.36852947,-0.7245488,-0.38978425,-2.296083,0.9753322,-0.5999011,0.92375636,0.9480419,-2.5306265,0.07911423,0.31028014,-0.50930095,-0.1786125,0.16554402,-0.49444753,0.29548106,-0.27600554,0.8296206,-2.3340466,1
928,-0.97820824,1.3009032,0.7959332,-0.22015072,-0.9937604,0.32266206,1.8156376,1.5818162,-0.4645239,0.41132107,-1.6236782,0.41783738,-1.5432022,0.6456656,-0.009566465,-0.5786043,1.2690939,0.03548223,-0.0855937,-1.1653367,-0.24014866,-1.0138979,-0.5945815,0.10602934,1.2944427,1.422632,-1.2755052,1.5053649,-1.8004106,-0.7965843,1.4972626,1.1234479,-0.24021551,-1.1644663,-0.30624712,0.55563074,-0.59002745,1.264874,0.23843893,-1.2400286,0.9743142,-0.8578618,-1.4224571,-0.643439,2.1318338,1.4452237,-0.48070157,-1.1906348,-0.51193565,-0.8399002,0.08394028,-0.3510006,-0.68627304,0.0973651,0.19107708,0.9525323,0.083614774,0.2497214,-0.842814,-0.63993907,0.6155125,0.16213802,-1.0733827,-0.30682686,-0.25831896,1.3488104,-0.86944443,-0.19769062,-0.76597756,-0.18365103,0.3716606,-1.256155,-0.24348633,-0.58802253,1.9944655,-0.3725304,-1.3326026,-0.3755221,0.20018467,0.56607586,1.2347895,-2.2011397,-2.1639507,0.4685165,0.1835601,0.12915924,0.43015042,0.453588,0.3519823,1.3867311,-0.9999123,0.24200796,0.07608447,1.4438792,0.773631,1.6349869,0.9960802,0.13926838,0.88922715,-1.4142964,0
929,-2.3913298,0.17592852,-0.098457485,2.0529387,1.0255318,-1.651526,0.86150604,0.27784505,0.24047914,1.6771976,0.4983096,-0.573214,0.3770577,1.5141265,-1.2573576,-0.9856103,2.282666,-0.29948437,-0.68929905,-2.2161725,1.3318622,-0.12060927,1.5043998,1.9526658,1.4086304,0.10040329,-0.7024683,-1.2061844,-0.94880396,-0.3851283,0.30915025,0.30964047,1.7358775,0.54253864,-1.168079,-0.23473859,1.7726738,1.1027807,-1.5210614,-1.8447105,0.26173356,-0.5584424,1.6155837,-1.1312909,-0.5796083,-1.6650288,-1.0322244,-0.8725545,-0.7272238,-0.8863882,0.8507503,-0.43017733,0.12427456,0.6848418,-1.07759,0.9832617,-0.20937246,-0.6271147,-1.0974288,-0.60496604,-1.3854413,1.3931633,1.4344428,-0.51683205,-0.960023,1.205653,0.6784623,0.20681152,-0.6447854,0.44068134,-1.2965293,-2.8843217,-0.9212919,2.2480025,1.9686958,-0.07951641,-1.0645148,-0.7056054,0.13557205,-1.1868217,-1.1636217,0.33824205,0.16218191,-1.0313326,-1.2153327,0.07768805,-0.48374078,-1.0120299,-0.93413043,-1.8439347,-0.91010416,-0.7923249,-0.23648652,-1.7040863,0.82828295,2.6735575,0.6574479,-0.89523196,0.40064478,-0.24342152,1
930,-0.009261258,-0.088013366,-0.31479174,-0.3877549,-0.274955,-0.53854805,-1.873386,1.3612752,0.38550013,-0.15846676,0.9255376,-1.7857686,-0.1362825,0.13428421,1.1687311,0.9383146,-0.48426378,0.09567289,-0.44293377,-0.7076737,0.07787992,-0.7695413,0.7686856,1.1965041,0.76552075,1.8429514,-0.4661621,-1.7243998,-0.26543275,-0.07531729,0.581769,-0.013020104,1.6003231,-1.1762527,-0.9119876,0.8776514,1.0095549,-0.27053663,0.34599376,-1.4076276,-0.6790484,-0.9268222,0.66073924,0.69763404,0.4766409,-0.7126283,-0.551915,-1.2216958,-0.10375267,-0.09365089,0.070243105,-0.41956306,-2.0065606,-0.6711648,-0.9833294,0.66637576,0.23923863,-0.7427719,-2.55045,-1.0982952,0.867838,-0.29659906,0.6263622,-1.4449674,0.44772273,2.408997,0.7888949,0.8929477,-0.41649222,1.14217,0.21830021,-1.5691282,2.1824775,0.036549903,0.3569826,0.60931283,0.9889625,-0.6741336,-0.2249189,0.21334507,-0.6949543,-1.1124334,0.099713825,0.54168266,1.079246,0.15714996,1.0714308,0.48942608,-0.26243746,-1.128388,-0.3366326,-0.9148738,-1.1362036,-1.4354197,1.5951654,1.7389429,1.479313,-0.30646375,1.1046625,-0.9998105,1
931,-1.0463384,-0.20178577,-1.5705432,1.1536316,-0.81083584,0.5904958,-0.058118902,2.055503,-0.87962663,0.09099458,-1.7164955,-0.6050563,-0.83022994,0.91222614,-0.39984235,0.2792905,0.68904907,-1.0825895,-2.054149,-0.42840785,-0.21189125,0.27038196,0.8172176,0.3880559,-0.67412204,1.0496329,1.4723538,-0.030399881,-1.4563917,-1.5780303,1.8640331,0.80650896,-1.2634991,-0.54976594,1.5913602,-1.0607861,-1.2628889,0.20049867,1.224756,-0.37052894,0.46116403,0.09188437,-1.1676188,2.394917,-0.98480344,0.6578559,-1.5584404,-0.58504134,-0.103957176,1.5753771,0.93231404,0.03921354,-1.5322065,-2.0553207,-1.8128856,1.4302633,-0.19248565,0.5516376,-1.3810241,1.6787434,-0.46469602,0.11136863,-0.98266554,1.3264029,-0.09955673,0.69154435,-1.6593782,1.1945457,-2.3401902,0.21181694,-1.2090237,0.3060652,0.9333427,-1.4955391,0.8947363,0.21032636,0.43110225,-0.28044298,0.43583468,-0.764481,0.07415984,-0.7560847,-1.5491607,-0.43610147,0.6055284,0.70104957,-1.3792226,-0.4799086,-0.71928895,-1.440836,-1.1256081,1.0640811,2.0158632,0.7534219,0.99773705,-0.001817084,-0.5559538,1.0958233,-0.38411334,-0.9383954,0
932,-2.5161273,1.8065197,0.27116072,1.3800579,-0.66051316,-2.2816541,-0.7891096,1.9921267,-2.3629665,1.8019878,-1.9136419,0.25583342,0.48097983,-1.582697,0.4657136,1.433692,-0.6089611,-1.3170006,0.31696245,3.1864564,-0.5174222,-0.35380757,-1.6644104,0.53607374,0.47448313,-0.45463052,0.24171819,0.7266749,-1.6043081,0.47385427,1.3063644,-1.706743,-1.2958359,-2.15241,-0.25571722,-2.7118444,-0.7835869,0.7856974,1.645671,-1.9789732,0.26525912,1.6187466,1.7542787,0.77967024,0.40134594,-1.1484395,-1.1238438,-1.2375525,-1.423423,1.7413607,0.86889255,-0.51248443,1.0538057,-2.0303535,0.68006843,-1.0963862,2.3105602,1.9783242,-0.5533999,1.2715561,-2.0764923,-0.46883628,1.6697654,0.1361746,-1.8862944,-1.2633082,0.911971,-0.3049086,-1.7725313,1.1244062,-2.015913,-1.4184813,2.1052043,-3.7051413,1.8983644,-0.14046621,1.1656848,-1.3215158,-1.2116451,1.316674,-0.73361367,1.1682572,-2.3924885,-0.6258362,-3.4854114,-1.1779133,0.8927537,0.6625858,-0.46967533,-1.9869411,-0.95429,1.6191741,-1.6588298,-1.1605407,0.82738155,0.09186037,0.92895067,-0.76931983,2.4495761,-0.09254699,1
933,-1.5956275,1.4909732,0.20415786,0.70562094,-0.91830766,-0.88904434,1.3668041,0.22720498,-1.4823279,0.12399334,-0.16455391,2.370933,-0.7140473,1.4441717,-0.3779767,-0.31904235,-0.18184716,0.1441751,-1.0028563,-0.68204594,-0.48465067,0.9131239,1.7697548,0.7143656,-0.40305012,-1.1729647,-0.54232615,-1.523871,-2.3875587,-0.096831255,1.9917526,1.1052256,-0.8038096,-0.5070572,0.45396915,-1.2760357,0.06500067,-1.0093417,-1.1320925,-0.9005122,-0.8072329,0.93478036,-1.7790451,1.9903185,-0.011169832,0.35516405,1.3967034,-0.69808406,-0.2699243,-0.88740605,0.80028504,-0.68361175,-0.52931356,0.008370472,1.8021686,1.1704104,0.4940438,0.1494276,-1.0569706,0.60715,-0.6345186,-0.80924803,0.7176795,-0.8747602,0.64425653,2.7719636,0.3355323,-0.2091531,-1.1441141,2.560721,-1.9760807,-0.34812877,0.7326688,0.50084853,1.5008665,-0.8404876,0.12978292,-0.5647351,0.5089892,-0.81930774,-0.4151188,0.7057196,-1.1277298,-0.82436526,-0.062590346,-0.8677958,1.6039447,-0.30918568,-0.60037017,-1.3387728,-0.40427548,1.2864419,-0.89802,0.16437528,1.2451701,-0.81024426,0.5284848,-0.66739714,-0.89861727,0.5077812,0
934,1.5013993,-0.96720046,-1.235369,1.1637859,-0.056057055,0.15036541,-0.339364,3.0512316,0.3572226,-1.7390183,-1.0746354,-0.9039488,-1.7214679,-0.8521878,-3.7663116,-0.30887124,-2.2634041,1.225989,-1.7885717,1.0143948,-0.09906164,-0.5768972,0.6512033,2.604846,-1.9102091,-1.4053929,-0.38807935,0.017974727,-1.2519741,-0.025599003,0.2607233,-1.1266663,-1.0405501,1.2130153,-0.35468954,-1.2872441,-1.3450109,-0.28861588,-0.30966023,-0.569433,-2.0578582,-3.194217,-2.726789,-1.0062163,-0.9798386,1.5959799,1.0142226,1.9180171,-0.6136195,1.1359749,2.7881782,-3.1388097,-1.3285198,-1.8347945,0.015414113,0.6223643,-2.8328023,0.43183222,-2.4513297,-2.1513953,1.3775649,-1.3679341,-2.1526058,-0.039771814,-2.7138662,0.4902569,1.9417804,1.5741608,-2.0684564,-2.1496587,1.1864207,-1.4331796,1.083296,1.1302845,0.9686596,1.6316563,0.88387436,-2.0659037,0.7439662,-1.0927161,0.78545505,0.7739771,-0.73621637,-0.43600553,0.30692142,0.1549469,-0.0827894,-0.7683196,-1.103089,-1.8542956,1.7644565,2.0370677,-0.9352238,-0.28333208,1.0717552,2.159527,1.4202617,0.684379,2.348823,0.14250049,0
935,2.3391924,0.45433557,0.236947,1.8614898,-0.33575898,-1.1808672,-2.4174666,1.1007127,-2.5201437,-0.30605626,-3.5039573,1.2189196,0.5464722,-2.2410607,-2.490306,-0.884801,-1.3939533,-1.8144214,0.7008408,-0.99035245,0.2519998,1.0123742,1.5779483,2.3097293,0.09436718,1.833743,1.1807281,0.53094655,-0.17061827,-1.6111118,2.068898,-0.7690536,-2.107569,3.1854587,-0.86138296,0.19445097,-0.67146623,0.6501147,0.5313081,-4.3297477,-0.07450122,-1.7386725,-0.47831047,-0.6140717,0.9132358,-0.52445954,-0.19048594,2.0322998,-1.7059343,-1.8342085,-3.1628814,-2.0124564,-0.0065254467,-0.08988248,0.1328518,-3.7550812,0.57145154,0.86586773,-0.4544277,-0.07331405,0.46186462,-0.7385365,-0.39826572,3.313487,-3.8067958,2.1212595,1.8755546,0.082269855,0.80687755,0.40203306,-1.8158263,-4.3296537,-0.26760593,-0.043688208,1.7366234,0.72097707,-0.31533358,0.42614418,-0.30861163,-0.98805356,0.60316354,1.6820092,-2.0490236,-0.53617626,-0.24731958,-0.8673032,0.04870247,-0.27929747,-1.1915561,-2.2753782,0.47824663,-0.21845491,-0.7695128,-0.017662719,-1.2388122,1.210539,-0.011433421,1.8317688,0.83395493,-2.0184908,0
